Lambda	Ref_ID	Obs_abd	ref_abd	E	pval	Total_corrected	Corrected
0.000701907292816021	Root149	3	10000	7.01907292816021	0.970787056002809	8830	Yes
0.00221940363344474	Root149	3	10000	22.1940363344474	0.999999938087021	8830	Yes
0.00199816329134657	Root149	3	10000	19.9816329134657	0.999999536850648	8830	Yes
1	Root149	3	10000	10000	1	8830	Yes
0.00221940363344474	Root149	3	10000	22.1940363344474	0.999999938087021	8830	Yes
0.00328036689427214	Root149	3	10000	32.8036689427214	0.999999999996758	8830	Yes
0.00373661868462612	Root149	3	10000	37.3661868462612	0.999999999999956	8830	Yes
0.00328036689427214	Root149	3	10000	32.8036689427214	0.999999999996758	8830	Yes
0.00174896944596792	Root149	3	10000	17.4896944596792	0.999995650691843	8830	Yes
3.20913702106773e-05	Root149	3	10000	0.320913702106773	0.00433849225526917	8830	Yes
2.2638968515991e-38	Root149	3	10000	2.2638968515991e-34	0	8830	No
0.00154828406285522	Root149	3	10000	15.4828406285522	0.999974265397336	8830	Yes
0.00328036689427214	Root149	3	10000	32.8036689427214	0.999999999996758	8830	Yes
0.000701907292816021	Root149	3	10000	7.01907292816021	0.970787056002809	8830	Yes
0.0018362775555633	Root149	3	10000	18.362775555633	0.99999800836402	8830	Yes
0.000168491953325247	Root149	3	10000	1.68491953325247	0.238801283083178	8830	Yes
0.0338260435273876	Root149	3	10000	338.260435273876	1	8830	Yes
0.00846898732581679	Root149	3	10000	84.6898732581679	1	8830	Yes
0.00421305843598404	Root149	3	10000	42.1305843598404	1	8830	Yes
0.0018362775555633	Root149	3	10000	18.362775555633	0.99999800836402	8830	Yes
0.00154828406285522	Root149	3	10000	15.4828406285522	0.999974265397336	8830	Yes
0.000168491953325247	Root149	3	10000	1.68491953325247	0.238801283083178	8830	Yes
0.0018362775555633	Root149	3	10000	18.362775555633	0.99999800836402	8830	Yes
0.00214695658252059	Root149	3	10000	21.4695658252059	0.999999880076377	8830	Yes
0.000701907292816021	Root149	3	10000	7.01907292816021	0.970787056002809	8830	Yes
0.00214695658252059	Root149	3	10000	21.4695658252059	0.999999880076377	8830	Yes
0.000701907292816021	Root149	3	10000	7.01907292816021	0.970787056002809	8830	Yes
0.00199816329134657	Root149	3	10000	19.9816329134657	0.999999536850648	8830	Yes
6.20975963707792e-148	Root149	3	10000	6.20975963707792e-144	0	8830	No
0.00199816329134657	Root149	3	10000	19.9816329134657	0.999999536850648	8830	Yes
0.00199816329134657	Root149	3	10000	19.9816329134657	0.999999536850648	8830	Yes
0.000701907292816021	Root149	3	10000	7.01907292816021	0.970787056002809	8830	Yes
0.00480007616392303	Root149	3	10000	48.0007616392303	1	8830	Yes
0.000701907292816021	Root149	3	10000	7.01907292816021	0.970787056002809	8830	Yes
2.14431784362537e-301	Root149	3	10000	2.14431784362537e-297	0	8830	No
1.38731330221302e-191	Root149	3	10000	1.38731330221302e-187	0	8830	No
2.67287551186677e-202	Root149	3	10000	2.67287551186677e-198	0	8830	No
3.12051770843901e-208	Root149	3	10000	3.12051770843901e-204	0	8830	No
8.72912484482437e-257	Root149	3	10000	8.72912484482437e-253	0	8830	No
0.00199816329134657	Root149	3	10000	19.9816329134657	0.999999536850648	8830	Yes
3.2904434011652e-06	Root149	2	10000	0.032904434011652	0.000529620912504969	8830	Yes
8.09275656814786e-09	Root149	2	10000	8.09275656814786e-05	3.27445881520561e-09	8830	Yes
1.72731627925383e-05	Root149	2	10000	0.172731627925383	0.0133065501952703	8830	Yes
0.00021916215333704	Root149	2	10000	2.1916215333704	0.643382830901125	8830	Yes
9.04197013071727e-205	Root149	2	10000	9.04197013071727e-201	0	8830	No
4.15073538314971e-196	Root149	2	10000	4.15073538314971e-192	0	8830	No
0.0104424414322759	Root149	2	10000	104.424414322759	1	8830	Yes
1.20333269297737e-202	Root149	2	10000	1.20333269297737e-198	0	8830	No
0.000535360126683917	Root149	2	10000	5.35360126683917	0.96994058891165	8830	Yes
0.00662506525190281	Root149	2	10000	66.2506525190281	1	8830	Yes
2.39757087973266e-254	Root149	2	10000	2.39757087973266e-250	0	8830	No
0.00312400814818334	Root149	2	10000	31.2400814818334	0.999999999999127	8830	Yes
0.000137250837749818	Root149	2	10000	1.37250837749818	0.398639442421732	8830	Yes
